"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"85","@_longshore17_ We'd love the opportunity to discuss your wireless options. DM to start the conversation. *AAS https://t.co/TTURwNT0uZ",FALSE,0,"_longshore17_",2017-06-30 19:42:30,FALSE,"880590842217365505","880874203834183680","2366421924","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"86","@budboyy2k  Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"budboyy2k",2017-06-30 19:42:30,FALSE,"880628947787980801","880874203213418496","740813521","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"87","@whitexnoize You deserve superior customer service on a superior network.  DM us and we will cover the cost to swit… https://t.co/rNKmwsYeNN",FALSE,0,"whitexnoize",2017-06-30 19:42:03,TRUE,"880629445983260672","880874090504048644","169405507","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"88","@lyssaoat  Let's discuss options to upgrade your wireless experience. DM us to get started. *AAS https://t.co/55E8R8lXCk",FALSE,0,"lyssaoat",2017-06-30 19:42:01,FALSE,"880590573928939520","880874080018345985","105948811","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"89","@nigganayynayy  Let us introduce you to better. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"nigganayynayy",2017-06-30 19:41:32,FALSE,"880630350015336449","880873960522625024","3097385101","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"90","@89Nikkie Stuck on the wrong network? You deserve reliable service on the better network. DM us and we will cover t… https://t.co/E5symx7yUx",FALSE,1,"MzSassiness",2017-06-30 19:38:00,TRUE,"880610354564395008","880873070608736258","2388467792","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"91","@bryan_christin Let us help you get a new phone on the better network. DM us and we will cover the cost to switch.… https://t.co/BlzBWuN5hO",FALSE,1,"bryan_christin",2017-06-30 19:38:00,TRUE,"880610718453780480","880873070508068865","2938537195","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"92","@aarollll 
You deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"aarollll",2017-06-30 19:36:33,FALSE,"880613868879454211","880872704332754944","2224458609","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"93","@mpcmmarkperez Quality customer service is waiting for you on the better network. DM us and we will cover the cost… https://t.co/4UqgMO3Ifo",FALSE,0,"mpcmmarkperez",2017-06-30 19:36:00,TRUE,"880615961472126977","880872568298852356","2982850518","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"94","@iAmSO_Major  Stuck on the wrong network?You deserve reliable service on the better network.DM us and we will cover the cost to switch. *KGG",FALSE,1,"iAmSO_Major",2017-06-30 19:35:28,FALSE,"880617873424736256","880872434152374273","31547913","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"95","@SarahSmiles1993 Don't miss another important moment. Better is waiting! DM us and we will cover the cost to switch… https://t.co/Q8CqEOTxAb",FALSE,0,"SarahSmiles1993",2017-06-30 19:34:53,TRUE,"880620375389986817","880872284961067010","458913705","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"96","@MarlonMillner You deserve superior customer service on a superior network.  DM us and we will cover the cost to sw… https://t.co/r23KJA4NgM",FALSE,0,"MarlonMillner",2017-06-30 19:33:54,TRUE,"880620754500558850","880872037731926017","151289620","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"97","@mscrysredz You deserve superior customer service on a superior network.  DM us and we will cover the cost to switc… https://t.co/jqOOCziPZK",FALSE,0,"mscrysredz",2017-06-30 19:32:24,TRUE,"880621247520022528","880871662769647620","226971469","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"98","@imdiedra We'd like to better your wireless experience. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"imdiedra",2017-06-30 19:31:52,FALSE,"880621330781097984","880871528157589505","60956042","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"99","@Joequebois No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Joequebois",2017-06-30 19:31:27,FALSE,"880621447412150273","880871422452781061","832322394136178692","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"100","@damoonerman It will work on our network PLUS we will pay you $200 to switch. DM us for details.*KGG https://t.co/RWxolnhVh4",FALSE,0,"damoonerman",2017-06-30 19:29:25,FALSE,"880614462696202240","880870910835773441","15989641","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"101","@brrookiiee We think that's a great idea! DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"brrookiiee",2017-06-30 19:28:24,FALSE,"880613631070797824","880870655348158464","2257087050","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"102","@_ibehoney Why wait?  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"_ibehoney",2017-06-30 19:24:28,FALSE,"879828062505926657","880869665450471426","2415028573","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"103","@EmilyyAndrea It may be time to switch to better. We have Unlimited Data! Send a DM to learn about switching. *AAS https://t.co/vQ7Mt7ZowW",FALSE,1,"EmilyyAndrea",2017-06-30 19:18:34,FALSE,"880589044589051904","880868179861549059","3552256752","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"104","@bigbootycesar__ Quality customer service is waiting for you on the better network. DM us and we will cover the cos… https://t.co/ZxYpKdmTa2",FALSE,1,"bigbootycesar__",2017-06-30 19:16:35,TRUE,"880599296470532096","880867680034717697","3235223862","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"105","@mormondds Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"mormondds",2017-06-30 19:16:00,FALSE,"880601154937212929","880867534416773121","2469670009","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"106","@Trees_Eyes Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Trees_Eyes",2017-06-30 19:15:00,FALSE,"880601537126555649","880867283542978560","2841120963","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"107","@cruxcorvus We'd like to provide you a better, more reliable wireless experience. DM for switcher deals. *AAS https://t.co/jSDN84dj2o",FALSE,0,"cruxcorvus",2017-06-30 19:14:25,FALSE,"880588392785862657","880867137551814656","729139472978317312","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"108","@aprilbrazy Don't miss another important moment. Better is waiting! DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"aprilbrazy",2017-06-30 19:13:00,FALSE,"880605423111462912","880866779182096384","2473248448","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"109","@lkubica05 Quality and reliability are at the core of who we are DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,1,"lkubica05",2017-06-30 19:13:00,FALSE,"880605596889874432","880866779018473473","880599733483569152","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"110","@AJGreiner Quality customer service is waiting for you on the better network. DM us and we will cover the cost to s… https://t.co/uXwEtZRzs4",FALSE,0,"AJGreiner",2017-06-30 19:10:51,TRUE,"880537616273129472","880866236221063168","36670129","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"111","@_CharGotBandz  Reliable service is what we do best! Try us out. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"_CharGotBandz",2017-06-30 19:10:27,FALSE,NA,"880866135494807556","413497383","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"112","@hooph__hearted Life is too busy to sit on hold. DM to talk about switching to a better wireless experience. *AAS https://t.co/8rFzdZrPDs",FALSE,0,"hooph__hearted",2017-06-30 19:07:32,FALSE,"880587910864678916","880865403261595648","25015902","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"113","@destindreama Cicely once you DM us I can provide you with more information regarding device lease as well as contr… https://t.co/GjcThIhzhA",FALSE,0,"destindreama",2017-06-30 18:26:26,TRUE,"880821444107743233","880855062104469505","16510733","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"114","@joyellechenelle It sounds as if it maybe time to switch to better.  Send us a DM to learn about switching and what… https://t.co/jK2pN8xF2z",FALSE,0,"joyellechenelle",2017-06-30 17:06:32,TRUE,"880229349840089088","880834952438439938","744323087424958464","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"115","@George_Girgis23 DM to get the conversation started about getting a new phone on the best network. *AAS https://t.co/zJ5nyhszsD",FALSE,0,"George_Girgis23",2017-06-30 17:00:56,FALSE,"880282571803774976","880833543265452032","235661135","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"116","@aleciana_ You deserve the best network. Send a DM to talk about our switcher promo. *AAS https://t.co/RWxolnhVh4",FALSE,0,"aleciana_",2017-06-30 17:00:27,FALSE,"880195497125916672","880833421815230465","54085595","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"117","@DameIsDead You deserve reliable service. DM to learn about our switch &amp; save promo onto the best network. *AAS https://t.co/SryVYMCqmV",FALSE,0,"DameIsDead",2017-06-30 15:53:00,FALSE,"880560636647714816","880816447819313152","2553422935","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"118","@BrandonArreaga Are you part of the Verizon family? If not, DM for switcher offers onto the best network! *AAS https://t.co/3luoOW4fPA",FALSE,0,"BrandonArreaga",2017-06-30 15:52:30,FALSE,"880560380048678912","880816321050677252","164006906","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",2,FALSE,FALSE,NA,NA
"119","@IAMmikeW A more simple wireless experience is waiting on the better network. Send a DM to talk options. *AAS https://t.co/vJwqzzSpU4",FALSE,0,"IAMmikeW",2017-06-30 15:51:34,FALSE,"880560081766461440","880816087767678976","216365421","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"120","@cystlchv_ Let's discuss your options to switch. Send a DM to get started. *AAS https://t.co/ljB09OsXya",FALSE,0,"cystlchv_",2017-06-30 15:51:00,FALSE,"880559924077510657","880815944607690752","432232735","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"121","@WoahAudree We'd be happy to help with finding the right wireless option for you. DM to get started. *AAS https://t.co/7t9aBszqIj",FALSE,0,"WoahAudree",2017-06-30 15:48:00,FALSE,"879784257794838528","880815190044024832","25436768","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"122","@raraaa_03 You deserve a better wireless experience. DM for options and we'll help you get started. *AAS https://t.co/RWxolnhVh4",FALSE,0,"raraaa_03",2017-06-30 15:47:28,FALSE,"880496639575810050","880815053825601538","338795779","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"123","@Pretzelduhh How about switching to a network you can count on? Send a DM to get the process started. *AAS https://t.co/RFPKguOtkw",FALSE,0,"Pretzelduhh",2017-06-30 15:46:57,FALSE,"880167624348286978","880814924414496770","1388537208","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"124","@RiMarie_ No need to continue the struggle. DM for options &amp; we'll help cover your cost to switch. *AAS https://t.co/iQvKv7UszD",FALSE,0,"RiMarie_",2017-06-30 15:44:00,FALSE,"880554323037605889","880814183130034176","2918142536","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"125","@ftzootz Let us help you make the switch to a better experience. DM to discuss options. *AAS https://t.co/UGuyMsfbrA",FALSE,0,"ftzootz",2017-06-30 15:43:54,FALSE,"880553571569156099","880814156995321858","3287217332","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"126","@Codd_Dubz Let's get you into a device and network you enjoy. Send a DM to get started. *AAS https://t.co/WG2MULIUNs",FALSE,0,"Codd_Dubz",2017-06-30 15:43:00,FALSE,"880553372889346048","880813931098460160","1090638199","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"127","@grussell_85  Want customer service and a network you can count on? DM to find out how to make the switch. *AAS https://t.co/gIfxpprVqY",FALSE,0,"grussell_85",2017-06-30 15:42:27,FALSE,"880553089333374976","880813791583367168","1011219056","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"128","@saeedjabbar We can help you with exploring your wireless options. DM to get started. *AAS https://t.co/jA5gGKYjHX",FALSE,0,"saeedjabbar",2017-06-30 15:37:52,FALSE,"879343418715013120","880812639156400128","18276451","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"129","@stacknotsave Use your unlimited data the way you want to.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"stacknotsave",2017-06-30 14:53:26,FALSE,"880544493526671360","880801457678802948","1682072954","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"130","@maeseemace No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"maeseemace",2017-06-30 14:52:28,FALSE,"880543303929933824","880801215440924672","2391604657","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"131","@Morty_Hax  Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Morty_Hax",2017-06-30 14:49:30,FALSE,"880542314539646977","880800467399389185","865213363","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"132","@twinz2o4  Reliable service is what we do best! Try us out. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"twinz2o4",2017-06-30 14:48:29,FALSE,"880540947548958720","880800212629016576","753607111565860865","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"133","@ayy_codyy Why continue the struggle? The better network is here for you. DM us and we will cover the cost to switc… https://t.co/4IeX4IwATk",FALSE,0,"ayy_codyy",2017-06-30 14:47:27,TRUE,"880503279951769602","880799951403483136","285846883","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"134","@Bowwser3 Why continue the struggle? The better network is here for you. DM us and we will cover the cost to switch… https://t.co/vio1rihbmy",FALSE,0,"Bowwser3",2017-06-30 14:46:00,TRUE,"880504772247334916","880799586754990082","247587613","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"135","@Clane28  No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Clane28",2017-06-30 14:46:00,FALSE,"880505699884830721","880799586201346048","370327067","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
